Quarter,STP,STPName,CCG,CCGName,Provider,ProviderName,GroupType,VariableType,VariableA,VariableB,ReferralsReceived,FirstTreatment,EndedTreatedOnce,FinishedCourseTreatment,NotCaseness,Recovery,Improvement,Deterioration,NoReliableChange,ReliableRecovery,ProbDescMeanSession,FirstTreatment6WeeksFinishedCourse,FirstTreatment18WeeksFinishedCourse,RecoveryRate,ImprovementRate,ReliableRecoveryRate,FirstTreatment6WeeksFinishedCourseRate,FirstTreatment18WeeksFinishedCourseRate,CountAppropriatePairedADSM,CountADSMFinishedTreatment,PercentageAppropriatePairedADSM
Quarter 1 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,01Y,NHS TAMESIDE AND GLOSSOP CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,20,15,10,10,*,5,5,*,*,5,,10,10,86,88,86,100,100,*,*,*
Quarter 1 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,01Y,NHS TAMESIDE AND GLOSSOP CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,01Y,NHS TAMESIDE AND GLOSSOP CCG,All_Provider,nan,CCG,Age,Under 18,NULL,90,55,30,15,*,5,10,*,5,5,,15,15,29,59,29,88,100,*,*,*
Quarter 1 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,01Y,NHS TAMESIDE AND GLOSSOP CCG,All_Provider,nan,CCG,Gender,Female,NULL,1560,905,390,575,20,270,405,35,135,260,,510,575,48,70,46,89,100,80,120,67
Quarter 1 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,01Y,NHS TAMESIDE AND GLOSSOP CCG,All_Provider,nan,CCG,Gender,Male,NULL,760,440,230,240,5,125,170,15,55,115,,215,240,53,71,50,90,100,15,25,56
Quarter 1 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,01Y,NHS TAMESIDE AND GLOSSOP CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,01Y,NHS TAMESIDE AND GLOSSOP CCG,All_Provider,nan,CCG,Total,Total,NULL,2335,1350,620,815,25,390,575,50,190,375,,730,815,50,71,48,89,100,95,150,65
Quarter 1 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,02A,NHS TRAFFORD CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,1635,1260,425,550,40,295,405,25,115,285,,525,540,58,74,56,96,99,30,40,78
Quarter 1 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,02A,NHS TRAFFORD CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,75,65,25,30,*,15,20,*,10,15,,30,30,58,64,54,100,100,*,*,*
Quarter 1 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,02A,NHS TRAFFORD CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,45,35,20,15,*,10,15,*,*,10,,15,15,64,93,64,93,100,*,*,*
Quarter 1 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,02A,NHS TRAFFORD CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,02A,NHS TRAFFORD CCG,All_Provider,nan,CCG,Age,Under 18,NULL,60,35,10,15,*,*,10,*,5,*,,15,15,*,63,*,100,100,*,*,*
Quarter 1 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,02A,NHS TRAFFORD CCG,All_Provider,nan,CCG,Gender,Female,NULL,1490,1135,385,505,35,265,375,25,105,260,,485,500,56,74,55,96,99,30,45,65
Quarter 1 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,02A,NHS TRAFFORD CCG,All_Provider,nan,CCG,Gender,Male,NULL,750,560,250,240,15,130,170,15,55,125,,230,235,58,72,56,97,99,20,20,86
Quarter 1 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,02A,NHS TRAFFORD CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,35,10,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,02A,NHS TRAFFORD CCG,All_Provider,nan,CCG,Total,Total,NULL,2290,1710,640,750,50,395,555,40,160,385,,725,740,56,74,55,96,99,45,65,72
Quarter 1 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,02H,NHS WIGAN BOROUGH CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,1900,1600,545,735,25,385,510,35,180,375,,730,735,54,69,53,99,100,30,70,41
Quarter 1 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,02H,NHS WIGAN BOROUGH CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,115,100,30,40,*,20,25,*,10,20,,40,40,58,67,58,100,100,*,*,*
Quarter 1 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,02H,NHS WIGAN BOROUGH CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,60,50,20,15,*,10,10,*,*,10,,15,15,69,75,63,100,100,*,*,*
Quarter 1 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,02H,NHS WIGAN BOROUGH CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,02H,NHS WIGAN BOROUGH CCG,All_Provider,nan,CCG,Age,Under 18,NULL,75,65,15,40,*,20,30,*,10,20,,40,40,51,73,46,100,100,*,*,*
Quarter 1 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,02H,NHS WIGAN BOROUGH CCG,All_Provider,nan,CCG,Gender,Female,NULL,1745,1490,470,715,25,365,490,40,185,350,,715,715,52,68,51,100,100,25,65,37
Quarter 1 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,02H,NHS WIGAN BOROUGH CCG,All_Provider,nan,CCG,Gender,Male,NULL,945,780,285,340,10,180,235,15,85,175,,335,340,54,68,52,99,99,5,25,29
Quarter 1 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,02H,NHS WIGAN BOROUGH CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,02H,NHS WIGAN BOROUGH CCG,All_Provider,nan,CCG,Total,Total,NULL,2690,2270,760,1060,35,545,725,55,270,525,,1050,1055,53,68,51,99,100,30,90,35
Quarter 1 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,14L,NHS MANCHESTER CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,7080,3440,1810,1285,60,530,810,85,380,505,,875,1225,43,63,41,68,95,90,115,77
Quarter 1 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,14L,NHS MANCHESTER CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,225,100,55,40,*,15,25,*,10,15,,30,35,45,69,45,74,95,*,5,*
Quarter 1 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,14L,NHS MANCHESTER CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,65,20,10,10,*,5,5,*,*,5,,5,10,67,64,67,64,100,*,*,*
Quarter 1 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,14L,NHS MANCHESTER CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,14L,NHS MANCHESTER CCG,All_Provider,nan,CCG,Age,Under 18,NULL,45,20,10,10,*,*,5,*,*,*,,*,5,*,63,*,*,75,*,*,*
Quarter 1 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,14L,NHS MANCHESTER CCG,All_Provider,nan,CCG,Gender,Female,NULL,6840,3525,1840,1285,50,540,825,85,370,510,,865,1220,44,64,41,67,95,85,115,74
Quarter 1 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,14L,NHS MANCHESTER CCG,All_Provider,nan,CCG,Gender,Male,NULL,3450,1585,825,560,30,235,360,35,155,220,,360,525,44,65,42,65,94,35,50,74
Quarter 1 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,14L,NHS MANCHESTER CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,90,15,15,10,*,*,5,*,5,*,,5,10,*,45,*,64,100,*,*,*
Quarter 1 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,14L,NHS MANCHESTER CCG,All_Provider,nan,CCG,Total,Total,NULL,10475,5180,2705,1870,80,785,1205,120,530,740,,1250,1780,44,64,41,67,95,125,170,74
Quarter 1 2021/22,QOQ,"HUMBER, COAST AND VALE STP",02Y,NHS EAST RIDING OF YORKSHIRE CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,1575,975,160,755,10,440,575,30,150,420,,715,755,59,76,56,95,100,75,80,89
Quarter 1 2021/22,QOQ,"HUMBER, COAST AND VALE STP",02Y,NHS EAST RIDING OF YORKSHIRE CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,130,70,15,60,*,45,50,*,10,40,,55,60,73,83,68,90,100,*,*,*
Quarter 1 2021/22,QOQ,"HUMBER, COAST AND VALE STP",02Y,NHS EAST RIDING OF YORKSHIRE CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,55,40,5,25,*,20,20,*,*,20,,25,25,69,77,69,96,100,*,*,*
Quarter 1 2021/22,QOQ,"HUMBER, COAST AND VALE STP",02Y,NHS EAST RIDING OF YORKSHIRE CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QOQ,"HUMBER, COAST AND VALE STP",02Y,NHS EAST RIDING OF YORKSHIRE CCG,All_Provider,nan,CCG,Age,Under 18,NULL,75,55,10,25,*,10,15,*,5,10,,20,25,48,74,43,83,100,*,*,*
Quarter 1 2021/22,QOQ,"HUMBER, COAST AND VALE STP",02Y,NHS EAST RIDING OF YORKSHIRE CCG,All_Provider,nan,CCG,Gender,Female,NULL,1515,975,170,755,10,415,565,30,155,400,,710,755,55,74,53,94,100,80,95,86
Quarter 1 2021/22,QOQ,"HUMBER, COAST AND VALE STP",02Y,NHS EAST RIDING OF YORKSHIRE CCG,All_Provider,nan,CCG,Gender,Male,NULL,805,485,100,325,*,195,245,15,65,180,,300,325,60,75,56,92,100,25,30,79
Quarter 1 2021/22,QOQ,"HUMBER, COAST AND VALE STP",02Y,NHS EAST RIDING OF YORKSHIRE CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QOQ,"HUMBER, COAST AND VALE STP",02Y,NHS EAST RIDING OF YORKSHIRE CCG,All_Provider,nan,CCG,Total,Total,NULL,2325,1465,270,1085,10,610,810,45,220,580,,1010,1080,57,75,54,93,100,105,125,85
Quarter 1 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03F,NHS HULL CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,2325,1530,210,1080,20,645,840,60,180,625,,1010,1075,61,78,59,93,99,25,75,34
Quarter 1 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03F,NHS HULL CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,110,75,10,50,*,35,45,*,5,35,,45,50,77,90,77,96,100,*,*,*
Quarter 1 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03F,NHS HULL CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,50,35,10,25,*,15,20,*,5,15,,25,25,68,78,64,100,100,*,*,*
Quarter 1 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03F,NHS HULL CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03F,NHS HULL CCG,All_Provider,nan,CCG,Age,Under 18,NULL,40,20,5,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03F,NHS HULL CCG,All_Provider,nan,CCG,Gender,Female,NULL,2210,1445,190,1055,15,605,815,50,190,590,,985,1050,58,77,57,94,99,25,75,36
Quarter 1 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03F,NHS HULL CCG,All_Provider,nan,CCG,Gender,Male,NULL,1185,710,120,500,15,305,390,30,80,300,,470,495,63,78,61,94,99,10,35,34
Quarter 1 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03F,NHS HULL CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03F,NHS HULL CCG,All_Provider,nan,CCG,Total,Total,NULL,3415,2165,310,1570,30,915,1220,75,270,895,,1470,1560,60,78,58,94,99,40,110,35
Quarter 1 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03H,NHS NORTH EAST LINCOLNSHIRE CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,1085,600,240,310,5,175,235,15,55,175,,305,310,58,76,57,98,100,30,30,88
Quarter 1 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03H,NHS NORTH EAST LINCOLNSHIRE CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,50,30,10,15,*,15,15,*,*,15,,15,15,82,94,82,94,100,*,*,*
Quarter 1 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03H,NHS NORTH EAST LINCOLNSHIRE CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,25,10,*,5,*,5,5,*,*,5,,5,5,100,100,100,100,100,*,*,*
Quarter 1 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03H,NHS NORTH EAST LINCOLNSHIRE CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03H,NHS NORTH EAST LINCOLNSHIRE CCG,All_Provider,nan,CCG,Age,Under 18,NULL,45,25,10,10,*,*,5,*,*,*,,10,10,*,58,*,100,100,*,*,*
Quarter 1 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03H,NHS NORTH EAST LINCOLNSHIRE CCG,All_Provider,nan,CCG,Gender,Female,NULL,1070,585,240,295,*,150,215,15,65,145,,290,295,51,72,49,98,100,30,40,82
Quarter 1 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03H,NHS NORTH EAST LINCOLNSHIRE CCG,All_Provider,nan,CCG,Gender,Male,NULL,525,275,110,160,*,95,125,10,20,95,,155,160,62,79,62,98,100,15,15,100
Quarter 1 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03H,NHS NORTH EAST LINCOLNSHIRE CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03H,NHS NORTH EAST LINCOLNSHIRE CCG,All_Provider,nan,CCG,Total,Total,NULL,1595,860,350,455,5,245,340,25,85,240,,450,455,55,74,54,98,100,45,55,87
Quarter 1 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03K,NHS NORTH LINCOLNSHIRE CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,735,575,295,185,5,80,110,10,55,75,,175,180,44,61,42,94,98,20,20,95
Quarter 1 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03K,NHS NORTH LINCOLNSHIRE CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,25,25,15,10,*,*,5,*,*,*,,10,10,*,70,*,100,100,*,*,*
Quarter 1 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03K,NHS NORTH LINCOLNSHIRE CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,15,15,5,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03K,NHS NORTH LINCOLNSHIRE CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03K,NHS NORTH LINCOLNSHIRE CCG,All_Provider,nan,CCG,Age,Under 18,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03K,NHS NORTH LINCOLNSHIRE CCG,All_Provider,nan,CCG,Gender,Female,NULL,670,545,265,190,*,70,110,10,60,70,,175,185,39,58,37,94,98,10,15,85
Quarter 1 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03K,NHS NORTH LINCOLNSHIRE CCG,All_Provider,nan,CCG,Gender,Male,NULL,325,250,145,95,*,40,60,5,25,40,,90,95,43,65,42,98,100,10,15,85
Quarter 1 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03K,NHS NORTH LINCOLNSHIRE CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03K,NHS NORTH LINCOLNSHIRE CCG,All_Provider,nan,CCG,Total,Total,NULL,995,790,410,280,5,110,170,20,80,110,,270,280,40,60,39,95,99,20,25,85
Quarter 1 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03Q,NHS VALE OF YORK CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,1285,1000,395,640,25,365,480,25,130,355,,635,640,59,75,57,99,100,65,95,72
Quarter 1 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03Q,NHS VALE OF YORK CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,65,50,25,35,*,20,25,*,5,20,,30,35,70,76,67,97,100,*,*,*
Quarter 1 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03Q,NHS VALE OF YORK CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,40,35,20,20,*,10,15,*,*,10,,20,20,61,79,61,100,100,*,*,*
Quarter 1 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03Q,NHS VALE OF YORK CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03Q,NHS VALE OF YORK CCG,All_Provider,nan,CCG,Age,Under 18,NULL,40,30,10,10,*,*,5,*,*,*,,10,10,*,70,*,100,100,*,*,*
Quarter 1 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03Q,NHS VALE OF YORK CCG,All_Provider,nan,CCG,Gender,Female,NULL,1435,1080,425,665,25,360,480,30,150,345,,660,665,56,72,54,99,100,70,100,72
Quarter 1 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03Q,NHS VALE OF YORK CCG,All_Provider,nan,CCG,Gender,Male,NULL,620,455,200,290,10,150,210,15,65,145,,285,290,54,72,52,99,100,25,35,71
Quarter 1 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03Q,NHS VALE OF YORK CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,45,30,15,35,*,15,25,*,10,15,,35,35,48,76,48,100,100,*,5,*
Quarter 1 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03Q,NHS VALE OF YORK CCG,All_Provider,nan,CCG,Total,Total,NULL,2105,1565,640,990,35,525,715,45,225,505,,980,990,55,72,53,99,100,100,140,72
Quarter 1 2021/22,QOQ,"HUMBER, COAST AND VALE STP",42D,NHS NORTH YORKSHIRE CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,1525,1200,420,705,45,415,530,35,135,400,,685,705,62,75,61,97,100,55,85,67
Quarter 1 2021/22,QOQ,"HUMBER, COAST AND VALE STP",42D,NHS NORTH YORKSHIRE CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,105,85,25,55,10,35,45,*,10,30,,55,55,72,80,70,100,100,*,5,*
Quarter 1 2021/22,QOQ,"HUMBER, COAST AND VALE STP",42D,NHS NORTH YORKSHIRE CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,50,40,15,10,*,5,5,*,*,5,,10,10,70,58,50,100,100,*,*,*
Quarter 1 2021/22,QOQ,"HUMBER, COAST AND VALE STP",42D,NHS NORTH YORKSHIRE CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QOQ,"HUMBER, COAST AND VALE STP",42D,NHS NORTH YORKSHIRE CCG,All_Provider,nan,CCG,Age,Under 18,NULL,35,25,15,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QOQ,"HUMBER, COAST AND VALE STP",42D,NHS NORTH YORKSHIRE CCG,All_Provider,nan,CCG,Gender,Female,NULL,1525,1210,425,695,40,405,510,35,145,390,,675,695,61,73,60,97,100,50,80,64
Quarter 1 2021/22,QOQ,"HUMBER, COAST AND VALE STP",42D,NHS NORTH YORKSHIRE CCG,All_Provider,nan,CCG,Gender,Male,NULL,665,500,180,265,25,140,195,15,50,135,,265,265,59,74,56,99,100,20,30,66
Quarter 1 2021/22,QOQ,"HUMBER, COAST AND VALE STP",42D,NHS NORTH YORKSHIRE CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,20,20,5,10,*,*,5,*,*,*,,10,10,*,60,*,90,100,*,*,*
Quarter 1 2021/22,QOQ,"HUMBER, COAST AND VALE STP",42D,NHS NORTH YORKSHIRE CCG,All_Provider,nan,CCG,Total,Total,NULL,2215,1735,615,975,65,550,715,55,195,530,,945,970,60,74,58,97,100,70,110,65
Quarter 1 2021/22,QOX,"BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE STP",92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE CCG",All_Provider,nan,CCG,Age,18 to 64,NULL,2580,2155,950,4980,205,495,2165,645,2105,455,,4600,4960,10,43,10,92,100,90,550,16
Quarter 1 2021/22,QOX,"BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE STP",92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE CCG",All_Provider,nan,CCG,Age,65 to 74,NULL,175,145,70,355,40,45,125,60,160,40,,315,350,14,36,13,89,99,*,25,*
Quarter 1 2021/22,QOX,"BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE STP",92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE CCG",All_Provider,nan,CCG,Age,75 to 89,NULL,105,80,45,165,15,15,65,20,75,10,,150,165,9,38,8,90,99,*,10,*
Quarter 1 2021/22,QOX,"BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE STP",92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE CCG",All_Provider,nan,CCG,Age,90 and over,NULL,*,5,*,10,*,*,*,*,5,*,,10,10,*,*,*,89,100,*,*,*
Quarter 1 2021/22,QOX,"BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE STP",92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE CCG",All_Provider,nan,CCG,Age,Under 18,NULL,40,30,15,15,*,*,5,*,5,*,,10,15,*,36,*,79,100,*,*,*
Quarter 1 2021/22,QOX,"BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE STP",92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE CCG",All_Provider,nan,CCG,Gender,Female,NULL,2500,2125,920,4570,195,425,1950,600,1945,390,,4180,4545,10,43,9,91,100,95,560,17
Quarter 1 2021/22,QOX,"BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE STP",92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE CCG",All_Provider,nan,CCG,Gender,Male,NULL,1245,1015,475,2190,110,235,905,305,955,210,,2045,2180,11,41,10,93,100,35,210,17
Quarter 1 2021/22,QOX,"BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE STP",92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE CCG",All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QOX,"BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE STP",92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE CCG",All_Provider,nan,CCG,Total,Total,NULL,3745,3145,1395,6765,305,660,2855,905,2900,600,,6225,6730,10,42,9,92,100,130,770,17
Quarter 1 2021/22,QPM,NORTHAMPTONSHIRE STP,78H,NHS NORTHAMPTONSHIRE CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,3250,2245,860,1125,30,635,845,45,235,615,,1115,1120,58,75,56,99,100,80,130,60
Quarter 1 2021/22,QPM,NORTHAMPTONSHIRE STP,78H,NHS NORTHAMPTONSHIRE CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,155,130,50,65,*,45,55,*,10,40,,65,65,71,83,68,100,100,*,5,*
Quarter 1 2021/22,QPM,NORTHAMPTONSHIRE STP,78H,NHS NORTHAMPTONSHIRE CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,80,60,20,30,*,20,25,*,5,15,,30,30,68,79,57,100,100,*,*,*
Quarter 1 2021/22,QPM,NORTHAMPTONSHIRE STP,78H,NHS NORTHAMPTONSHIRE CCG,All_Provider,nan,CCG,Age,90 and over,NULL,5,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QPM,NORTHAMPTONSHIRE STP,78H,NHS NORTHAMPTONSHIRE CCG,All_Provider,nan,CCG,Age,Under 18,NULL,55,35,15,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
