Quarter,STP,STPName,CCG,CCGName,Provider,ProviderName,GroupType,VariableType,VariableA,VariableB,ReferralsReceived,FirstTreatment,EndedTreatedOnce,FinishedCourseTreatment,NotCaseness,Recovery,Improvement,Deterioration,NoReliableChange,ReliableRecovery,ProbDescMeanSession,FirstTreatment6WeeksFinishedCourse,FirstTreatment18WeeksFinishedCourse,RecoveryRate,ImprovementRate,ReliableRecoveryRate,FirstTreatment6WeeksFinishedCourseRate,FirstTreatment18WeeksFinishedCourseRate,CountAppropriatePairedADSM,CountADSMFinishedTreatment,PercentageAppropriatePairedADSM
Quarter 3 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,02A,NHS TRAFFORD CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,1635,735,410,455,40,225,310,25,120,220,,435,455,54,68,53,95,99,25,35,72
Quarter 3 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,02A,NHS TRAFFORD CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,80,40,20,30,*,20,20,*,10,20,,30,30,73,73,73,100,100,*,*,*
Quarter 3 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,02A,NHS TRAFFORD CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,55,30,15,10,*,5,5,*,*,5,,10,10,67,70,67,100,100,*,*,*
Quarter 3 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,02A,NHS TRAFFORD CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,02A,NHS TRAFFORD CCG,All_Provider,nan,CCG,Age,Under 18,NULL,70,30,20,5,*,*,*,*,*,*,,5,5,*,*,*,100,100,*,*,*
Quarter 3 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,02A,NHS TRAFFORD CCG,All_Provider,nan,CCG,Gender,Female,NULL,1495,675,385,410,25,195,280,30,100,185,,395,405,51,68,49,97,100,20,25,74
Quarter 3 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,02A,NHS TRAFFORD CCG,All_Provider,nan,CCG,Gender,Male,NULL,720,300,170,185,25,95,130,5,50,95,,175,185,58,69,58,93,99,15,20,81
Quarter 3 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,02A,NHS TRAFFORD CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,55,25,20,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,02A,NHS TRAFFORD CCG,All_Provider,nan,CCG,Total,Total,NULL,2280,1010,585,600,50,290,410,35,155,285,,575,600,53,69,51,96,100,40,50,78
Quarter 3 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,02H,NHS WIGAN BOROUGH CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,2185,1740,570,740,15,380,515,40,175,365,,730,740,53,70,51,99,100,45,90,51
Quarter 3 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,02H,NHS WIGAN BOROUGH CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,155,130,45,55,*,35,40,*,15,35,,55,55,64,72,62,98,100,*,*,*
Quarter 3 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,02H,NHS WIGAN BOROUGH CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,75,50,20,15,*,10,10,*,*,10,,15,15,77,69,69,100,100,*,*,*
Quarter 3 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,02H,NHS WIGAN BOROUGH CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,02H,NHS WIGAN BOROUGH CCG,All_Provider,nan,CCG,Age,Under 18,NULL,100,80,30,25,*,5,15,*,5,5,,25,25,29,58,25,100,100,*,*,*
Quarter 3 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,02H,NHS WIGAN BOROUGH CCG,All_Provider,nan,CCG,Gender,Female,NULL,1975,1550,495,695,15,350,485,40,165,340,,685,695,52,70,50,99,100,45,80,52
Quarter 3 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,02H,NHS WIGAN BOROUGH CCG,All_Provider,nan,CCG,Gender,Male,NULL,1090,860,315,320,10,155,215,20,80,145,,315,320,50,67,47,98,100,15,35,49
Quarter 3 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,02H,NHS WIGAN BOROUGH CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,02H,NHS WIGAN BOROUGH CCG,All_Provider,nan,CCG,Total,Total,NULL,3065,2410,805,1015,30,505,695,60,245,485,,1000,1015,51,69,49,99,100,60,115,51
Quarter 3 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,14L,NHS MANCHESTER CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,7695,3580,2415,1360,70,540,790,120,420,500,,1015,1325,42,58,39,75,97,115,155,72
Quarter 3 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,14L,NHS MANCHESTER CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,205,115,85,40,*,20,25,*,10,20,,30,40,56,61,54,68,100,*,*,*
Quarter 3 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,14L,NHS MANCHESTER CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,75,40,35,5,*,5,5,*,*,5,,*,5,83,86,83,*,86,*,*,*
Quarter 3 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,14L,NHS MANCHESTER CCG,All_Provider,nan,CCG,Age,90 and over,NULL,5,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,14L,NHS MANCHESTER CCG,All_Provider,nan,CCG,Age,Under 18,NULL,35,25,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,14L,NHS MANCHESTER CCG,All_Provider,nan,CCG,Gender,Female,NULL,7435,3585,2370,1320,65,515,775,125,395,475,,985,1290,41,58,38,75,98,115,145,78
Quarter 3 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,14L,NHS MANCHESTER CCG,All_Provider,nan,CCG,Gender,Male,NULL,3625,1625,1130,540,30,235,330,30,175,220,,390,520,46,61,43,73,97,35,60,59
Quarter 3 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,14L,NHS MANCHESTER CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,130,30,20,10,*,*,5,*,*,*,,5,10,*,63,*,88,100,*,*,*
Quarter 3 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,14L,NHS MANCHESTER CCG,All_Provider,nan,CCG,Total,Total,NULL,11340,5320,3560,1905,95,760,1125,160,585,705,,1410,1850,42,59,39,74,97,155,210,73
Quarter 3 2021/22,QOQ,"HUMBER, COAST AND VALE STP",02Y,NHS EAST RIDING OF YORKSHIRE CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,1500,910,240,690,10,360,505,35,145,345,,560,690,53,73,51,81,100,70,80,88
Quarter 3 2021/22,QOQ,"HUMBER, COAST AND VALE STP",02Y,NHS EAST RIDING OF YORKSHIRE CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,95,65,10,55,*,35,45,*,10,35,,50,55,65,82,61,86,100,5,5,86
Quarter 3 2021/22,QOQ,"HUMBER, COAST AND VALE STP",02Y,NHS EAST RIDING OF YORKSHIRE CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,80,45,10,20,*,15,15,*,*,10,,15,20,65,80,60,85,95,*,*,*
Quarter 3 2021/22,QOQ,"HUMBER, COAST AND VALE STP",02Y,NHS EAST RIDING OF YORKSHIRE CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QOQ,"HUMBER, COAST AND VALE STP",02Y,NHS EAST RIDING OF YORKSHIRE CCG,All_Provider,nan,CCG,Age,Under 18,NULL,65,45,15,15,*,*,5,*,5,*,,10,15,*,38,*,69,100,*,*,*
Quarter 3 2021/22,QOQ,"HUMBER, COAST AND VALE STP",02Y,NHS EAST RIDING OF YORKSHIRE CCG,All_Provider,nan,CCG,Gender,Female,NULL,1400,850,210,630,5,315,445,30,150,300,,510,630,51,71,48,81,100,70,85,82
Quarter 3 2021/22,QOQ,"HUMBER, COAST AND VALE STP",02Y,NHS EAST RIDING OF YORKSHIRE CCG,All_Provider,nan,CCG,Gender,Male,NULL,705,410,115,295,*,165,230,15,50,155,,245,295,56,77,54,83,100,30,30,91
Quarter 3 2021/22,QOQ,"HUMBER, COAST AND VALE STP",02Y,NHS EAST RIDING OF YORKSHIRE CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,5,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QOQ,"HUMBER, COAST AND VALE STP",02Y,NHS EAST RIDING OF YORKSHIRE CCG,All_Provider,nan,CCG,Total,Total,NULL,2115,1265,325,925,10,480,675,45,200,460,,760,925,53,73,50,82,100,100,120,84
Quarter 3 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03F,NHS HULL CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,2315,1520,230,1185,25,600,865,70,245,585,,1055,1185,52,73,51,89,100,25,95,27
Quarter 3 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03F,NHS HULL CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,115,95,20,60,*,40,45,*,10,35,,50,60,64,77,59,87,100,*,5,*
Quarter 3 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03F,NHS HULL CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,70,50,15,20,*,15,15,*,*,15,,20,20,71,77,67,86,100,*,*,*
Quarter 3 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03F,NHS HULL CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03F,NHS HULL CCG,All_Provider,nan,CCG,Age,Under 18,NULL,25,15,*,5,*,*,*,*,*,*,,*,5,*,*,*,*,100,*,*,*
Quarter 3 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03F,NHS HULL CCG,All_Provider,nan,CCG,Gender,Female,NULL,2120,1365,215,1115,25,575,815,70,220,560,,995,1110,53,73,51,90,100,25,85,30
Quarter 3 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03F,NHS HULL CCG,All_Provider,nan,CCG,Gender,Male,NULL,1250,770,115,530,10,275,380,30,115,260,,455,525,53,72,50,86,100,15,60,21
Quarter 3 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03F,NHS HULL CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03F,NHS HULL CCG,All_Provider,nan,CCG,Total,Total,NULL,3405,2160,335,1655,35,855,1210,100,335,825,,1465,1650,53,73,51,89,100,40,150,26
Quarter 3 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03H,NHS NORTH EAST LINCOLNSHIRE CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,1035,650,250,310,*,160,225,15,70,155,,295,305,52,72,50,96,100,30,35,91
Quarter 3 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03H,NHS NORTH EAST LINCOLNSHIRE CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,45,25,10,15,*,5,10,*,5,5,,15,15,44,63,44,100,100,*,*,*
Quarter 3 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03H,NHS NORTH EAST LINCOLNSHIRE CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,25,20,15,5,*,5,5,*,*,5,,5,5,83,100,83,100,100,*,*,*
Quarter 3 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03H,NHS NORTH EAST LINCOLNSHIRE CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03H,NHS NORTH EAST LINCOLNSHIRE CCG,All_Provider,nan,CCG,Age,Under 18,NULL,55,35,5,10,*,*,5,*,*,*,,10,10,*,67,*,100,100,*,*,*
Quarter 3 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03H,NHS NORTH EAST LINCOLNSHIRE CCG,All_Provider,nan,CCG,Gender,Female,NULL,1005,625,210,295,*,135,200,15,80,130,,280,295,45,68,44,96,100,30,30,94
Quarter 3 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03H,NHS NORTH EAST LINCOLNSHIRE CCG,All_Provider,nan,CCG,Gender,Male,NULL,580,330,145,145,*,75,105,10,30,70,,140,145,52,72,50,97,100,15,15,93
Quarter 3 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03H,NHS NORTH EAST LINCOLNSHIRE CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03H,NHS NORTH EAST LINCOLNSHIRE CCG,All_Provider,nan,CCG,Total,Total,NULL,1585,955,360,440,*,210,305,25,110,200,,420,435,48,70,46,96,100,40,45,93
Quarter 3 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03K,NHS NORTH LINCOLNSHIRE CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,730,565,275,250,*,120,170,15,60,115,,240,245,49,69,48,98,99,30,30,94
Quarter 3 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03K,NHS NORTH LINCOLNSHIRE CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,45,30,20,10,*,5,5,*,*,5,,10,10,67,78,67,100,100,*,*,*
Quarter 3 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03K,NHS NORTH LINCOLNSHIRE CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,15,10,5,10,*,5,10,*,*,5,,10,10,70,80,70,100,100,*,*,*
Quarter 3 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03K,NHS NORTH LINCOLNSHIRE CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03K,NHS NORTH LINCOLNSHIRE CCG,All_Provider,nan,CCG,Age,Under 18,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03K,NHS NORTH LINCOLNSHIRE CCG,All_Provider,nan,CCG,Gender,Female,NULL,655,485,225,245,*,105,160,15,65,105,,240,240,44,65,43,98,100,30,30,93
Quarter 3 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03K,NHS NORTH LINCOLNSHIRE CCG,All_Provider,nan,CCG,Gender,Male,NULL,350,275,150,90,*,50,65,5,20,45,,85,90,53,70,52,96,98,10,10,92
Quarter 3 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03K,NHS NORTH LINCOLNSHIRE CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03K,NHS NORTH LINCOLNSHIRE CCG,All_Provider,nan,CCG,Total,Total,NULL,1005,760,375,335,*,155,225,20,85,150,,325,330,46,67,45,97,99,40,40,93
Quarter 3 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03Q,NHS VALE OF YORK CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,1255,1025,380,650,20,370,470,25,150,355,,645,650,59,73,56,99,100,75,95,81
Quarter 3 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03Q,NHS VALE OF YORK CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,65,60,35,50,*,40,45,*,5,40,,50,50,75,85,75,100,100,5,10,78
Quarter 3 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03Q,NHS VALE OF YORK CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,30,25,15,15,*,10,10,*,*,10,,15,15,53,71,47,100,100,*,*,*
Quarter 3 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03Q,NHS VALE OF YORK CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03Q,NHS VALE OF YORK CCG,All_Provider,nan,CCG,Age,Under 18,NULL,40,20,10,5,*,*,*,*,*,*,,5,5,*,*,*,100,100,*,*,*
Quarter 3 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03Q,NHS VALE OF YORK CCG,All_Provider,nan,CCG,Gender,Female,NULL,1440,1155,455,680,20,355,470,30,175,340,,675,680,54,70,51,100,100,75,95,81
Quarter 3 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03Q,NHS VALE OF YORK CCG,All_Provider,nan,CCG,Gender,Male,NULL,630,505,215,295,5,175,215,15,60,170,,295,295,60,73,58,99,100,35,50,77
Quarter 3 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03Q,NHS VALE OF YORK CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,25,15,10,25,*,10,15,*,5,10,,25,25,42,71,42,96,100,*,*,*
Quarter 3 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03Q,NHS VALE OF YORK CCG,All_Provider,nan,CCG,Total,Total,NULL,2095,1675,680,1000,25,535,705,45,245,515,,995,1000,55,71,53,99,100,115,145,78
Quarter 3 2021/22,QOQ,"HUMBER, COAST AND VALE STP",42D,NHS NORTH YORKSHIRE CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,1535,1130,440,675,55,360,490,40,145,345,,650,675,57,72,55,96,100,60,80,79
Quarter 3 2021/22,QOQ,"HUMBER, COAST AND VALE STP",42D,NHS NORTH YORKSHIRE CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,110,85,35,45,5,30,35,*,10,25,,45,45,74,77,68,100,100,*,5,*
Quarter 3 2021/22,QOQ,"HUMBER, COAST AND VALE STP",42D,NHS NORTH YORKSHIRE CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,55,45,20,25,5,15,20,*,5,15,,25,25,80,77,80,96,100,*,*,*
Quarter 3 2021/22,QOQ,"HUMBER, COAST AND VALE STP",42D,NHS NORTH YORKSHIRE CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QOQ,"HUMBER, COAST AND VALE STP",42D,NHS NORTH YORKSHIRE CCG,All_Provider,nan,CCG,Age,Under 18,NULL,35,20,5,10,*,5,5,*,*,5,,10,10,56,70,56,100,100,*,*,*
Quarter 3 2021/22,QOQ,"HUMBER, COAST AND VALE STP",42D,NHS NORTH YORKSHIRE CCG,All_Provider,nan,CCG,Gender,Female,NULL,1520,1085,430,630,55,330,440,40,140,310,,600,625,57,70,54,96,100,60,85,73
Quarter 3 2021/22,QOQ,"HUMBER, COAST AND VALE STP",42D,NHS NORTH YORKSHIRE CCG,All_Provider,nan,CCG,Gender,Male,NULL,665,465,195,290,30,155,210,15,60,150,,280,290,60,73,59,98,100,25,25,85
Quarter 3 2021/22,QOQ,"HUMBER, COAST AND VALE STP",42D,NHS NORTH YORKSHIRE CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,45,35,10,10,*,5,5,*,*,5,,10,10,45,55,45,100,100,*,*,*
Quarter 3 2021/22,QOQ,"HUMBER, COAST AND VALE STP",42D,NHS NORTH YORKSHIRE CCG,All_Provider,nan,CCG,Total,Total,NULL,2225,1585,635,930,85,490,660,55,205,470,,895,925,58,71,56,96,100,85,110,76
Quarter 3 2021/22,QOX,"BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE STP",92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE CCG",All_Provider,nan,CCG,Age,18 to 64,NULL,2470,2145,1100,2655,120,455,1285,300,965,415,,2480,2640,18,48,16,93,99,135,365,38
Quarter 3 2021/22,QOX,"BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE STP",92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE CCG",All_Provider,nan,CCG,Age,65 to 74,NULL,175,155,90,165,15,40,90,20,50,35,,155,165,26,55,24,92,100,*,10,*
Quarter 3 2021/22,QOX,"BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE STP",92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE CCG",All_Provider,nan,CCG,Age,75 to 89,NULL,105,85,80,85,10,20,40,10,30,20,,75,85,27,50,25,90,99,*,*,*
Quarter 3 2021/22,QOX,"BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE STP",92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE CCG",All_Provider,nan,CCG,Age,90 and over,NULL,5,*,5,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QOX,"BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE STP",92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE CCG",All_Provider,nan,CCG,Age,Under 18,NULL,40,30,15,15,*,*,5,*,10,*,,15,15,*,41,*,100,100,*,*,*
Quarter 3 2021/22,QOX,"BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE STP",92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE CCG",All_Provider,nan,CCG,Gender,Female,NULL,2400,2045,1030,2590,100,425,1245,280,965,390,,2425,2575,17,48,16,94,99,150,385,40
Quarter 3 2021/22,QOX,"BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE STP",92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE CCG",All_Provider,nan,CCG,Gender,Male,NULL,1165,1000,570,1155,60,195,545,150,415,175,,1075,1145,18,47,16,93,99,50,140,38
Quarter 3 2021/22,QOX,"BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE STP",92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE CCG",All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QOX,"BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE STP",92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE CCG",All_Provider,nan,CCG,Total,Total,NULL,3565,3045,1600,3750,165,620,1790,430,1385,565,,3505,3725,17,48,16,93,99,205,520,39
Quarter 3 2021/22,QPM,NORTHAMPTONSHIRE STP,78H,NHS NORTHAMPTONSHIRE CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,2985,2240,820,1180,30,595,820,55,285,580,,1145,1170,52,70,50,97,99,115,165,68
Quarter 3 2021/22,QPM,NORTHAMPTONSHIRE STP,78H,NHS NORTHAMPTONSHIRE CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,140,115,55,85,10,45,55,*,25,45,,85,85,59,65,57,99,100,5,10,55
Quarter 3 2021/22,QPM,NORTHAMPTONSHIRE STP,78H,NHS NORTHAMPTONSHIRE CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,85,70,35,35,*,20,25,*,10,20,,35,35,58,69,58,92,100,*,*,*
Quarter 3 2021/22,QPM,NORTHAMPTONSHIRE STP,78H,NHS NORTHAMPTONSHIRE CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QPM,NORTHAMPTONSHIRE STP,78H,NHS NORTHAMPTONSHIRE CCG,All_Provider,nan,CCG,Age,Under 18,NULL,45,25,5,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QPM,NORTHAMPTONSHIRE STP,78H,NHS NORTHAMPTONSHIRE CCG,All_Provider,nan,CCG,Gender,Female,NULL,2820,2095,755,1095,35,530,755,50,280,515,,1060,1090,50,69,48,97,100,110,165,68
Quarter 3 2021/22,QPM,NORTHAMPTONSHIRE STP,78H,NHS NORTHAMPTONSHIRE CCG,All_Provider,nan,CCG,Gender,Male,NULL,1305,940,390,495,15,255,330,30,130,245,,480,490,53,67,50,97,99,35,70,54
Quarter 3 2021/22,QPM,NORTHAMPTONSHIRE STP,78H,NHS NORTHAMPTONSHIRE CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QPM,NORTHAMPTONSHIRE STP,78H,NHS NORTHAMPTONSHIRE CCG,All_Provider,nan,CCG,Total,Total,NULL,4140,3050,1145,1590,45,785,1085,75,410,755,,1540,1585,51,68,49,97,99,150,235,64
Quarter 3 2021/22,QR1,GLOUCESTERSHIRE STP,11M,NHS GLOUCESTERSHIRE CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,2970,2450,1245,1090,35,540,750,55,285,510,,1085,1090,51,69,48,99,100,180,270,66
Quarter 3 2021/22,QR1,GLOUCESTERSHIRE STP,11M,NHS GLOUCESTERSHIRE CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,205,190,105,70,10,40,50,5,10,40,,70,70,71,75,69,100,100,*,*,*
Quarter 3 2021/22,QR1,GLOUCESTERSHIRE STP,11M,NHS GLOUCESTERSHIRE CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,100,95,50,40,15,15,25,*,15,15,,40,40,65,62,58,100,100,*,*,*
Quarter 3 2021/22,QR1,GLOUCESTERSHIRE STP,11M,NHS GLOUCESTERSHIRE CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
