Quarter,STP,STPName,CCG,CCGName,Provider,ProviderName,GroupType,VariableType,VariableA,VariableB,ReferralsReceived,FirstTreatment,EndedTreatedOnce,FinishedCourseTreatment,NotCaseness,Recovery,Improvement,Deterioration,NoReliableChange,ReliableRecovery,ProbDescMeanSession,FirstTreatment6WeeksFinishedCourse,FirstTreatment18WeeksFinishedCourse,RecoveryRate,ImprovementRate,ReliableRecoveryRate,FirstTreatment6WeeksFinishedCourseRate,FirstTreatment18WeeksFinishedCourseRate,CountAppropriatePairedADSM,CountADSMFinishedTreatment,PercentageAppropriatePairedADSM
Quarter 2 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,01Y,NHS TAMESIDE AND GLOSSOP CCG,All_Provider,nan,CCG,Age,Under 18,NULL,90,40,15,25,*,10,15,*,10,10,,25,25,46,59,42,100,100,*,*,*
Quarter 2 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,01Y,NHS TAMESIDE AND GLOSSOP CCG,All_Provider,nan,CCG,Gender,Female,NULL,1490,795,420,465,10,215,315,30,125,200,,445,465,47,67,43,95,100,80,105,74
Quarter 2 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,01Y,NHS TAMESIDE AND GLOSSOP CCG,All_Provider,nan,CCG,Gender,Male,NULL,740,360,215,230,*,95,155,10,70,80,,215,230,41,66,36,92,100,40,55,71
Quarter 2 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,01Y,NHS TAMESIDE AND GLOSSOP CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 2 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,01Y,NHS TAMESIDE AND GLOSSOP CCG,All_Provider,nan,CCG,Total,Total,NULL,2245,1160,635,700,10,305,470,40,195,280,,660,700,44,67,41,94,100,120,165,73
Quarter 2 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,02A,NHS TRAFFORD CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,1690,1000,420,595,35,325,435,20,135,305,,555,590,59,73,55,94,99,30,35,76
Quarter 2 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,02A,NHS TRAFFORD CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,95,60,20,30,*,20,25,*,5,20,,30,30,84,82,80,100,100,*,*,*
Quarter 2 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,02A,NHS TRAFFORD CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,60,30,10,15,*,10,10,*,*,10,,15,15,79,73,71,93,100,*,*,*
Quarter 2 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,02A,NHS TRAFFORD CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 2 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,02A,NHS TRAFFORD CCG,All_Provider,nan,CCG,Age,Under 18,NULL,60,40,15,10,*,5,5,*,*,5,,10,10,50,60,50,100,100,*,*,*
Quarter 2 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,02A,NHS TRAFFORD CCG,All_Provider,nan,CCG,Gender,Female,NULL,1550,935,380,515,30,260,370,20,120,250,,485,515,54,72,51,94,99,25,35,71
Quarter 2 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,02A,NHS TRAFFORD CCG,All_Provider,nan,CCG,Gender,Male,NULL,750,440,195,245,15,165,190,5,50,155,,235,245,71,77,66,95,99,15,20,74
Quarter 2 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,02A,NHS TRAFFORD CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,30,15,15,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 2 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,02A,NHS TRAFFORD CCG,All_Provider,nan,CCG,Total,Total,NULL,2355,1400,595,770,45,425,565,30,170,405,,725,760,59,73,56,94,99,40,55,72
Quarter 2 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,02H,NHS WIGAN BOROUGH CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,2070,1590,535,755,30,390,545,25,185,375,,755,755,54,72,52,100,100,40,75,57
Quarter 2 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,02H,NHS WIGAN BOROUGH CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,125,110,35,40,*,20,25,*,10,20,,40,40,55,63,50,100,100,*,*,*
Quarter 2 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,02H,NHS WIGAN BOROUGH CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,65,60,15,15,*,10,15,*,*,10,,15,15,71,81,71,100,100,*,*,*
Quarter 2 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,02H,NHS WIGAN BOROUGH CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 2 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,02H,NHS WIGAN BOROUGH CCG,All_Provider,nan,CCG,Age,Under 18,NULL,60,40,30,35,*,10,15,5,15,10,,35,35,31,45,25,100,100,*,*,*
Quarter 2 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,02H,NHS WIGAN BOROUGH CCG,All_Provider,nan,CCG,Gender,Female,NULL,1845,1420,465,750,30,370,530,35,180,355,,750,750,51,71,49,100,100,35,70,52
Quarter 2 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,02H,NHS WIGAN BOROUGH CCG,All_Provider,nan,CCG,Gender,Male,NULL,1045,780,300,350,15,175,250,15,85,165,,350,350,52,72,50,100,100,15,30,55
Quarter 2 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,02H,NHS WIGAN BOROUGH CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 2 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,02H,NHS WIGAN BOROUGH CCG,All_Provider,nan,CCG,Total,Total,NULL,2890,2200,765,1100,45,540,780,50,265,520,,1095,1100,51,71,49,100,100,50,100,53
Quarter 2 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,14L,NHS MANCHESTER CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,7255,3545,2010,1155,75,500,735,90,320,465,,885,1130,46,63,43,76,98,85,110,75
Quarter 2 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,14L,NHS MANCHESTER CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,200,100,60,40,*,20,25,*,10,20,,30,35,54,63,54,79,95,*,*,*
Quarter 2 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,14L,NHS MANCHESTER CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,70,20,15,10,*,*,5,*,*,*,,10,10,*,70,*,90,100,*,*,*
Quarter 2 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,14L,NHS MANCHESTER CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 2 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,14L,NHS MANCHESTER CCG,All_Provider,nan,CCG,Age,Under 18,NULL,40,10,*,5,*,*,*,*,*,*,,*,5,*,*,*,*,100,*,*,*
Quarter 2 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,14L,NHS MANCHESTER CCG,All_Provider,nan,CCG,Gender,Female,NULL,6600,3205,1840,1230,65,510,775,90,350,480,,925,1205,44,63,41,75,98,100,130,76
Quarter 2 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,14L,NHS MANCHESTER CCG,All_Provider,nan,CCG,Gender,Male,NULL,3440,1630,990,530,30,245,340,45,135,220,,395,500,49,64,44,75,95,35,50,72
Quarter 2 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,14L,NHS MANCHESTER CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,150,20,20,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 2 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,14L,NHS MANCHESTER CCG,All_Provider,nan,CCG,Total,Total,NULL,10320,4920,2875,1780,95,765,1130,135,495,710,,1335,1725,45,64,42,75,97,140,185,75
Quarter 2 2021/22,QOQ,"HUMBER, COAST AND VALE STP",02Y,NHS EAST RIDING OF YORKSHIRE CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,1460,835,160,670,10,370,505,45,120,355,,625,670,56,75,53,93,100,65,80,83
Quarter 2 2021/22,QOQ,"HUMBER, COAST AND VALE STP",02Y,NHS EAST RIDING OF YORKSHIRE CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,130,80,10,50,*,30,35,*,10,30,,40,50,61,69,59,80,100,*,5,*
Quarter 2 2021/22,QOQ,"HUMBER, COAST AND VALE STP",02Y,NHS EAST RIDING OF YORKSHIRE CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,65,35,10,25,*,15,20,5,*,15,,25,25,58,73,58,88,100,*,*,*
Quarter 2 2021/22,QOQ,"HUMBER, COAST AND VALE STP",02Y,NHS EAST RIDING OF YORKSHIRE CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 2 2021/22,QOQ,"HUMBER, COAST AND VALE STP",02Y,NHS EAST RIDING OF YORKSHIRE CCG,All_Provider,nan,CCG,Age,Under 18,NULL,70,40,10,35,*,10,15,5,10,10,,30,35,36,52,27,94,100,5,5,86
Quarter 2 2021/22,QOQ,"HUMBER, COAST AND VALE STP",02Y,NHS EAST RIDING OF YORKSHIRE CCG,All_Provider,nan,CCG,Gender,Female,NULL,1420,780,145,650,10,345,480,40,130,335,,600,650,54,74,52,92,100,65,75,86
Quarter 2 2021/22,QOQ,"HUMBER, COAST AND VALE STP",02Y,NHS EAST RIDING OF YORKSHIRE CCG,All_Provider,nan,CCG,Gender,Male,NULL,680,400,85,335,5,165,225,30,75,150,,295,335,50,68,46,88,100,35,45,75
Quarter 2 2021/22,QOQ,"HUMBER, COAST AND VALE STP",02Y,NHS EAST RIDING OF YORKSHIRE CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,5,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 2 2021/22,QOQ,"HUMBER, COAST AND VALE STP",02Y,NHS EAST RIDING OF YORKSHIRE CCG,All_Provider,nan,CCG,Total,Total,NULL,2120,1185,230,990,15,515,710,75,205,485,,900,990,53,72,50,91,100,100,120,82
Quarter 2 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03F,NHS HULL CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,2060,1220,200,1070,20,595,825,60,185,585,,1005,1060,57,77,56,94,99,20,90,22
Quarter 2 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03F,NHS HULL CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,115,75,15,55,*,35,40,*,15,35,,50,55,65,68,61,91,100,*,5,*
Quarter 2 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03F,NHS HULL CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,70,30,5,20,*,15,15,*,*,15,,20,20,67,71,62,95,100,*,*,*
Quarter 2 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03F,NHS HULL CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 2 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03F,NHS HULL CCG,All_Provider,nan,CCG,Age,Under 18,NULL,25,5,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 2 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03F,NHS HULL CCG,All_Provider,nan,CCG,Gender,Female,NULL,1840,1165,200,1005,15,555,765,55,185,540,,935,1000,56,76,55,93,100,25,80,30
Quarter 2 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03F,NHS HULL CCG,All_Provider,nan,CCG,Gender,Male,NULL,1110,560,100,495,10,270,380,25,85,265,,470,490,56,77,55,95,99,10,45,17
Quarter 2 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03F,NHS HULL CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 2 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03F,NHS HULL CCG,All_Provider,nan,CCG,Total,Total,NULL,2975,1740,300,1505,25,830,1150,80,270,810,,1410,1495,56,76,55,94,99,30,125,25
Quarter 2 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03H,NHS NORTH EAST LINCOLNSHIRE CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,1095,690,310,330,5,175,225,20,75,165,,320,325,54,69,50,96,99,30,30,94
Quarter 2 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03H,NHS NORTH EAST LINCOLNSHIRE CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,35,30,20,20,*,15,15,*,*,10,,20,20,72,74,67,95,100,*,*,*
Quarter 2 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03H,NHS NORTH EAST LINCOLNSHIRE CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,30,20,10,5,*,5,5,*,*,5,,5,5,83,83,83,100,100,*,*,*
Quarter 2 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03H,NHS NORTH EAST LINCOLNSHIRE CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 2 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03H,NHS NORTH EAST LINCOLNSHIRE CCG,All_Provider,nan,CCG,Age,Under 18,NULL,35,25,10,15,*,*,*,*,5,*,,15,15,*,*,*,100,100,*,*,*
Quarter 2 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03H,NHS NORTH EAST LINCOLNSHIRE CCG,All_Provider,nan,CCG,Gender,Female,NULL,980,625,275,335,5,165,230,25,80,155,,325,335,50,68,47,97,99,35,35,94
Quarter 2 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03H,NHS NORTH EAST LINCOLNSHIRE CCG,All_Provider,nan,CCG,Gender,Male,NULL,570,345,180,140,*,75,95,10,35,70,,135,140,54,68,50,96,99,10,10,90
Quarter 2 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03H,NHS NORTH EAST LINCOLNSHIRE CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 2 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03H,NHS NORTH EAST LINCOLNSHIRE CCG,All_Provider,nan,CCG,Total,Total,NULL,1550,970,455,475,10,240,325,30,115,225,,460,470,51,68,48,97,99,40,45,93
Quarter 2 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03K,NHS NORTH LINCOLNSHIRE CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,660,525,310,230,5,110,150,10,65,110,,220,225,50,66,49,96,98,15,15,100
Quarter 2 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03K,NHS NORTH LINCOLNSHIRE CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,40,30,15,15,*,10,10,*,*,10,,15,15,64,71,57,100,100,*,*,*
Quarter 2 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03K,NHS NORTH LINCOLNSHIRE CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,20,20,10,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 2 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03K,NHS NORTH LINCOLNSHIRE CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 2 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03K,NHS NORTH LINCOLNSHIRE CCG,All_Provider,nan,CCG,Age,Under 18,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 2 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03K,NHS NORTH LINCOLNSHIRE CCG,All_Provider,nan,CCG,Gender,Female,NULL,615,475,275,220,5,100,140,10,65,95,,210,215,46,63,45,96,98,20,20,100
Quarter 2 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03K,NHS NORTH LINCOLNSHIRE CCG,All_Provider,nan,CCG,Gender,Male,NULL,320,260,165,95,*,45,60,5,30,40,,90,95,49,63,46,96,99,5,5,100
Quarter 2 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03K,NHS NORTH LINCOLNSHIRE CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 2 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03K,NHS NORTH LINCOLNSHIRE CCG,All_Provider,nan,CCG,Total,Total,NULL,935,735,440,315,5,145,200,15,95,140,,300,310,47,63,45,96,98,25,25,100
Quarter 2 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03Q,NHS VALE OF YORK CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,1265,1090,450,690,35,350,480,25,175,340,,680,690,54,70,52,99,100,65,95,68
Quarter 2 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03Q,NHS VALE OF YORK CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,80,75,35,40,*,25,35,*,10,25,,40,40,65,80,65,100,100,*,*,*
Quarter 2 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03Q,NHS VALE OF YORK CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,35,35,15,25,*,10,15,*,10,10,,25,25,55,57,55,100,100,*,*,*
Quarter 2 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03Q,NHS VALE OF YORK CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 2 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03Q,NHS VALE OF YORK CCG,All_Provider,nan,CCG,Age,Under 18,NULL,35,25,15,15,*,5,10,*,5,5,,15,15,43,57,36,100,100,*,*,*
Quarter 2 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03Q,NHS VALE OF YORK CCG,All_Provider,nan,CCG,Gender,Female,NULL,1345,1160,475,740,30,375,525,30,185,360,,735,740,53,71,51,99,100,80,105,78
Quarter 2 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03Q,NHS VALE OF YORK CCG,All_Provider,nan,CCG,Gender,Male,NULL,595,500,200,300,15,160,210,15,75,150,,300,300,56,70,54,99,100,30,50,58
Quarter 2 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03Q,NHS VALE OF YORK CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,70,55,25,25,*,10,15,*,10,10,,25,25,38,56,38,100,100,*,*,*
Quarter 2 2021/22,QOQ,"HUMBER, COAST AND VALE STP",03Q,NHS VALE OF YORK CCG,All_Provider,nan,CCG,Total,Total,NULL,2015,1720,705,1070,45,540,750,45,270,520,,1060,1070,53,70,51,99,100,115,160,72
Quarter 2 2021/22,QOQ,"HUMBER, COAST AND VALE STP",42D,NHS NORTH YORKSHIRE CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,1460,1195,540,795,55,415,570,35,180,395,,775,795,56,72,53,97,100,50,70,71
Quarter 2 2021/22,QOQ,"HUMBER, COAST AND VALE STP",42D,NHS NORTH YORKSHIRE CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,100,85,40,55,5,30,45,*,10,30,,55,55,64,77,62,95,100,*,*,*
Quarter 2 2021/22,QOQ,"HUMBER, COAST AND VALE STP",42D,NHS NORTH YORKSHIRE CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,60,50,20,20,*,10,10,*,*,10,,20,20,79,67,79,100,100,*,*,*
Quarter 2 2021/22,QOQ,"HUMBER, COAST AND VALE STP",42D,NHS NORTH YORKSHIRE CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 2 2021/22,QOQ,"HUMBER, COAST AND VALE STP",42D,NHS NORTH YORKSHIRE CCG,All_Provider,nan,CCG,Age,Under 18,NULL,40,20,5,5,*,*,*,*,*,*,,5,5,*,*,*,100,100,*,*,*
Quarter 2 2021/22,QOQ,"HUMBER, COAST AND VALE STP",42D,NHS NORTH YORKSHIRE CCG,All_Provider,nan,CCG,Gender,Female,NULL,1380,1095,505,780,50,390,555,35,185,375,,760,775,53,71,51,97,100,60,80,73
Quarter 2 2021/22,QOQ,"HUMBER, COAST AND VALE STP",42D,NHS NORTH YORKSHIRE CCG,All_Provider,nan,CCG,Gender,Male,NULL,675,535,265,320,30,165,220,20,75,155,,315,320,57,69,53,98,100,20,30,76
Quarter 2 2021/22,QOQ,"HUMBER, COAST AND VALE STP",42D,NHS NORTH YORKSHIRE CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,40,30,10,15,*,5,10,*,*,5,,10,15,50,71,50,86,100,*,*,*
Quarter 2 2021/22,QOQ,"HUMBER, COAST AND VALE STP",42D,NHS NORTH YORKSHIRE CCG,All_Provider,nan,CCG,Total,Total,NULL,2105,1665,780,1115,80,565,785,60,265,535,,1085,1115,54,70,52,97,100,80,115,73
Quarter 2 2021/22,QOX,"BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE STP",92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE CCG",All_Provider,nan,CCG,Age,18 to 64,NULL,2565,2125,995,2085,130,455,1045,200,750,425,,1925,2070,23,50,22,92,99,65,225,30
Quarter 2 2021/22,QOX,"BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE STP",92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE CCG",All_Provider,nan,CCG,Age,65 to 74,NULL,170,145,95,115,10,30,50,5,45,30,,105,115,30,43,27,90,100,*,10,*
Quarter 2 2021/22,QOX,"BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE STP",92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE CCG",All_Provider,nan,CCG,Age,75 to 89,NULL,120,90,55,50,*,15,30,*,20,15,,45,50,30,59,28,90,98,*,*,*
Quarter 2 2021/22,QOX,"BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE STP",92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE CCG",All_Provider,nan,CCG,Age,90 and over,NULL,5,5,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 2 2021/22,QOX,"BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE STP",92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE CCG",All_Provider,nan,CCG,Age,Under 18,NULL,45,35,15,15,*,*,5,*,5,*,,15,15,*,40,*,93,100,*,*,*
Quarter 2 2021/22,QOX,"BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE STP",92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE CCG",All_Provider,nan,CCG,Gender,Female,NULL,2385,1950,1005,1920,90,405,950,180,725,385,,1765,1905,22,50,21,92,99,75,220,33
Quarter 2 2021/22,QOX,"BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE STP",92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE CCG",All_Provider,nan,CCG,Gender,Male,NULL,1240,1025,525,955,70,215,470,95,345,195,,885,955,24,49,22,93,100,30,95,29
Quarter 2 2021/22,QOX,"BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE STP",92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE CCG",All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 2 2021/22,QOX,"BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE STP",92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE CCG",All_Provider,nan,CCG,Total,Total,NULL,3630,2975,1525,2875,160,620,1420,275,1070,575,,2650,2860,23,49,21,92,99,100,315,32
Quarter 2 2021/22,QPM,NORTHAMPTONSHIRE STP,78H,NHS NORTHAMPTONSHIRE CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,3175,2115,765,1195,30,635,875,55,265,610,,1190,1195,54,73,52,99,100,95,155,62
Quarter 2 2021/22,QPM,NORTHAMPTONSHIRE STP,78H,NHS NORTHAMPTONSHIRE CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,165,130,30,80,*,55,70,*,10,55,,80,80,69,84,68,100,100,*,5,*
Quarter 2 2021/22,QPM,NORTHAMPTONSHIRE STP,78H,NHS NORTHAMPTONSHIRE CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,90,65,25,40,*,25,30,*,5,25,,40,40,68,79,68,100,100,*,*,*
Quarter 2 2021/22,QPM,NORTHAMPTONSHIRE STP,78H,NHS NORTHAMPTONSHIRE CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 2 2021/22,QPM,NORTHAMPTONSHIRE STP,78H,NHS NORTHAMPTONSHIRE CCG,All_Provider,nan,CCG,Age,Under 18,NULL,40,30,15,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 2 2021/22,QPM,NORTHAMPTONSHIRE STP,78H,NHS NORTHAMPTONSHIRE CCG,All_Provider,nan,CCG,Gender,Female,NULL,2960,1945,665,1170,25,590,850,55,265,580,,1160,1165,52,73,51,99,100,85,150,58
Quarter 2 2021/22,QPM,NORTHAMPTONSHIRE STP,78H,NHS NORTHAMPTONSHIRE CCG,All_Provider,nan,CCG,Gender,Male,NULL,1460,960,375,475,10,250,345,25,100,235,,470,470,55,73,51,99,100,50,80,65
